sample_time,entid,yp,ts,el
2020/9/6 0:16,10538213600,228.312,361.263,34.712
2020/9/6 0:16,10538213600,233.5575,361.322,35.645
2020/9/6 0:16,10538213600,246.4485,365.3905,36.3055
2020/9/6 0:16,10538213600,224.706,361.545,35.1175
2020/9/6 0:16,10538213600,227.4265,366.614,35.59
2020/9/6 0:16,10538213600,234.5475,358.749,35.8595
2020/9/6 0:16,10538213600,242.5495,354.1775,36.001
2020/9/6 0:16,10538213600,248.2195,370.375,35.5935
2020/9/6 0:16,10538213600,240.9885,370.21,37.811
2020/9/6 0:16,10538213600,229.1585,369.0645,38.3825
2020/9/6 0:16,10538213600,225.995,353.2805,37.319
2020/9/6 0:16,10538213600,228.657,369.1775,37.78
2020/9/6 0:16,10538213600,224.949,356.384,38.088
2020/9/6 0:16,10538213600,247.5095,362.0095,34.926
2020/9/6 0:16,10538213600,251.019,359.8585,35.136
2020/9/6 0:16,10538213600,229.298,363.4545,35.833
2020/9/6 0:16,10538213600,243.2485,356.886,37.081
2020/9/6 0:16,10538213600,243.1335,353.1385,36.02
2020/9/6 0:16,10538213600,241.547,370.2025,37.502
2020/9/6 0:16,10538213600,238.467,365.971,36.871
2020/9/6 0:16,10538213600,234.7565,370.472,34.701
2020/9/6 0:16,10538213600,222.434,366.721,34.8765
2020/9/6 0:16,10538213600,229.928,356.5985,36.592
2020/9/6 0:16,10538213600,222.5995,353.4915,35.22
2020/9/6 0:16,10538213600,235.372,365.104,37.218
2020/9/6 0:16,10538213600,245.0505,367.9945,36.543
2020/9/6 0:16,10538213600,249.7445,363.0845,35.1815
2020/9/6 0:16,10538213600,225.256,365.0755,34.944
2020/9/6 0:16,10538213600,222.8775,359.4575,35.2295
2020/9/6 0:16,10538213600,227.9705,367.0425,37.877
2020/9/6 0:16,10538213600,238.911,353.5015,37.161
2020/9/6 0:16,10538213600,236.0405,352.8215,38.1955
2020/9/6 0:16,10538213600,232.1575,359.529,35.7875
2020/9/6 0:16,10538213600,234.7325,352.954,36.0325
2020/9/6 0:16,10538213600,228.543,353.9545,34.846
2020/9/6 0:16,10538213600,225.056,358.948,35.6715
2020/9/6 0:16,10538213600,242.7435,366.1205,35.7465
2020/9/6 0:16,10538213600,245.8215,361.757,37.376
2020/9/6 0:16,10538213600,230.89,364.2645,35.0405
2020/9/6 0:16,10538213600,226.96,363.0495,35.232
2020/9/6 0:16,10538213600,222.9385,354.209,36.4495
2020/9/6 0:16,10538213600,226.913,366.8075,35.6255
2020/9/6 0:16,10538213600,228.828,360.2975,35.7225
2020/9/6 0:16,10538213600,247.291,360.365,37.1015
2020/9/6 0:16,10538213600,225.8735,370.1505,36.2045
2020/9/6 0:16,10538213600,238.9225,360.745,38.33
2020/9/6 0:16,10538213600,244.5985,367.889,36.2705
2020/9/6 0:16,10538213600,249.211,360.6855,36.094
2020/9/6 0:16,10538213600,248.0305,352.4925,38.2105
2020/9/6 0:16,10538213600,245.8895,369.2035,36.84
2020/9/6 0:16,10538213600,247.508,359.7065,37.585
2020/9/6 0:16,10538213600,249.779,360.1785,38.319
2020/9/6 0:16,10538213600,228.001,352.1605,34.679
2020/9/6 0:16,10538213600,246.8185,358.1555,37.921
2020/9/6 0:16,10538213600,239.6925,365.038,36.3485
2020/9/6 0:16,10538213600,230.6925,365.021,35.835
2020/9/6 0:16,10538213600,230.2215,370.141,35.9625
2020/9/6 0:16,10538213600,248.653,369.5895,35.254
2020/9/6 0:16,10538213600,240.3165,356.527,37.613
2020/9/6 0:16,10538213600,247.224,352.6495,38.1105
2020/9/6 0:16,10538213600,248.2265,354.5465,36.8375
2020/9/6 0:16,10538213600,235.7035,370.1525,36.966
2020/9/6 0:16,10538213600,250.374,362.6775,36.76
2020/9/6 0:16,10538213600,229.332,369.029,37.626
2020/9/6 0:16,10538213600,247.174,363.029,38.336
2020/9/6 0:16,10538213600,226.5685,359.0845,37.8765
2020/9/6 0:16,10538213600,224.901,369.6515,35.0615
2020/9/6 0:16,10538213600,236.0255,358.1355,34.9595
2020/9/6 0:16,10538213600,241.6015,367.3635,37.652
2020/9/6 0:16,10538213600,251.2465,367.256,37.5285
2020/9/6 0:16,10538213600,239.0755,358.6765,37.42
2020/9/6 0:16,10538213600,232.545,356.2775,37.843
2020/9/6 0:16,10538213600,239.682,361.14,36.338
2020/9/6 0:16,10538213600,239.7445,352.654,35.4555
2020/9/6 0:16,10538213600,232.8375,351.9425,35.904
2020/9/6 0:16,10538213600,243.903,366.3875,37.9265
2020/9/6 0:16,10538213600,248.4815,365.457,35.45
2020/9/6 0:16,10538213600,235.581,363.405,35.499
2020/9/6 0:16,10538213600,232.5725,360.856,35.7645
2020/9/6 0:16,10538213600,223.9405,358.3385,35.072
2020/9/6 0:16,10538213600,250.7675,352.718,34.77
2020/9/6 0:16,10538213600,240.175,353.547,34.8845
2020/9/6 0:16,10538213600,229.7335,358.065,35.211
2020/9/6 0:16,10538213600,227.007,363.1245,34.7505
2020/9/6 0:16,10538213600,246.4145,369.13,34.9155
2020/9/6 0:16,10538213600,237.1355,356.175,35.196
2020/9/6 0:16,10538213600,225.8835,351.6765,37.7995
2020/9/6 0:16,10538213600,228.5505,353.8935,36.461
2020/9/6 0:16,10538213600,248.4065,355.4475,35.349
2020/9/6 0:16,10538213600,229.1835,363.922,37.834
2020/9/6 0:16,10538213600,247.602,352.783,37.2895
2020/9/6 0:16,10538213600,244.361,366.1505,35.8135
2020/9/6 0:16,10538213600,224.159,364.0525,35.6455
2020/9/6 0:16,10538213600,231.0255,370.7525,36.3095
2020/9/6 0:16,10538213600,241.1625,360.078,37.6585
2020/9/6 0:16,10538213600,229.0695,371.2795,34.6585
2020/9/6 0:16,10538213600,236.8395,361.4705,35.8305
2020/9/6 0:16,10538213600,246.3865,354.633,35.826
2020/9/6 0:16,10538213600,240.59,367.4775,35.0305
2020/9/6 0:16,10538213600,230.18,356.746,37.8815
2020/9/6 0:16,10538213600,248.1455,352.237,38.3545
2020/9/6 0:16,10538213600,249.694,366.1285,37.2045
2020/9/6 0:16,10538213600,231.7485,363.5135,38.095
2020/9/6 0:16,10538213600,246.5155,366.1065,36.925
2020/9/6 0:16,10538213600,244.5045,362.5115,38.393
2020/9/6 0:16,10538213600,226.2505,367.778,34.813
2020/9/6 0:16,10538213600,235.116,361.0735,35.885
2020/9/6 0:16,10538213600,224.198,354.775,36.0515
2020/9/6 0:16,10538213600,228.881,370.2215,38.551
2020/9/6 0:16,10538213600,235.0075,369.017,38.0405
2020/9/6 0:16,10538213600,242.8785,357.149,35.1085
2020/9/6 0:16,10538213600,231.381,364.4185,36.8585
2020/9/6 0:16,10538213600,248.453,353.5525,37.8185
2020/9/6 0:16,10538213600,239.8385,354.7145,35.514
2020/9/6 0:16,10538213600,236.544,363.9595,36.7255
2020/9/6 0:16,10538213600,243.8765,364.954,34.88
2020/9/6 0:16,10538213600,234.8515,357.5225,36.689
2020/9/6 0:16,10538213600,231.841,358.8395,35.2985
2020/9/6 0:16,10538213600,229.6985,357.568,36.0525
2020/9/6 0:16,10538213600,237.69,352.444,36.5515
2020/9/6 0:16,10538213600,226.1675,364.017,36.973
2020/9/6 0:16,10538213600,239.463,370.0145,37.035
2020/9/6 0:16,10538213600,250.581,355.202,37.196
2020/9/6 0:16,10538213600,237.7365,363.395,35.362
2020/9/6 0:16,10538213600,231.491,358.3275,36.2535
2020/9/6 0:16,10538213600,236.284,356.0465,34.6265
2020/9/6 0:16,10538213600,246.2805,358.791,36.2325
2020/9/6 0:16,10538213600,235.1415,370.1285,34.9055
2020/9/6 0:16,10538213600,228.1195,353.6105,36.8725
2020/9/6 0:16,10538213600,223.143,358.357,35.369
2020/9/6 0:16,10538213600,232.2095,364.8505,35.454
2020/9/6 0:16,10538213600,239.9275,366.6835,36.531
2020/9/6 0:16,10538213600,241.037,363.04,35.731
2020/9/6 0:16,10538213600,246.931,360.739,37.3855
2020/9/6 0:16,10538213600,243.363,363.456,36.779
2020/9/6 0:16,10538213600,245.003,355.461,36.4135
2020/9/6 0:16,10538213600,244.61,352.0505,36.9035
2020/9/6 0:16,10538213600,226.03,362.3755,35.0405
2020/9/6 0:16,10538213600,229.501,352.9985,36.8875
2020/9/6 0:16,10538213600,245.1245,358.5805,37.961
2020/9/6 0:16,10538213600,250.2115,365.444,37.507
2020/9/6 0:16,10538213600,237.0365,360.534,38.161
2020/9/6 0:16,10538213600,244.503,358.302,37.5065
2020/9/6 0:16,10538213600,221.895,366.67,37.419
2020/9/6 0:16,10538213600,227.3195,352.5005,35.979
2020/9/6 0:16,10538213600,239.1855,352.0035,35.595
2020/9/6 0:16,10538213600,248.724,362.181,37.3905
2020/9/6 0:16,10538213600,224.0825,354.3955,37.6855
2020/9/6 0:16,10538213600,233.7555,361.539,36.5555
2020/9/6 0:16,10538213600,225.5985,352.366,37.455
2020/9/6 0:16,10538213600,245.8755,356.755,37.6585
2020/9/6 0:16,10538213600,248.53,366.2075,37.0785
2020/9/6 0:16,10538213600,240.001,355.915,38.4585
2020/9/6 0:16,10538213600,246.6745,359.7735,35.2535
2020/9/6 0:16,10538213600,237.2555,353.862,36.4225
2020/9/6 0:16,10538213600,245.1045,362.5165,35.9785
2020/9/6 0:16,10538213600,226.687,366.8455,35.5275
2020/9/6 0:16,10538213600,245.7645,364.664,37.758
2020/9/6 0:16,10538213600,231.4165,369.458,35.5135
2020/9/6 0:16,10538213600,244.352,369.4315,34.8785
2020/9/6 0:16,10538213600,223.297,359.5485,35.1125
2020/9/6 0:16,10538213600,225.1895,354.2995,36.982
2020/9/6 0:16,10538213600,245.587,365.8115,37.746
2020/9/6 0:16,10538213600,223.9535,365.913,38.1315
2020/9/6 0:16,10538213600,233.6,366.7085,36.363
2020/9/6 0:16,10538213600,228.289,361.3455,35.5065
