sample_time,entid,yp,ts,el
2020/9/3 0:13,10538147000,225.6085,352.0215,35.349
2020/9/3 0:13,10538147000,227.5595,355.853,35.8995
2020/9/3 0:13,10538147000,231.3495,368.7885,34.8075
2020/9/3 0:13,10538147000,237.4965,354.9925,37.4205
2020/9/3 0:13,10538147000,237.6705,360.9335,36.7665
2020/9/3 0:13,10538147000,242.8065,360.7115,35.4075
2020/9/3 0:13,10538147000,225.897,353.2095,37.23
2020/9/3 0:13,10538147000,237.6355,362.722,37.152
2020/9/3 0:13,10538147000,239.992,369.075,38.113
2020/9/3 0:13,10538147000,231.2505,356.7475,35.057
2020/9/3 0:13,10538147000,226.023,363.865,36.669
2020/9/3 0:13,10538147000,222.64,367.2965,37.715
2020/9/3 0:13,10538147000,223.058,354.179,35.6375
2020/9/3 0:13,10538147000,235.3595,363.829,38.183
2020/9/3 0:13,10538147000,239.5525,359.207,35.497
2020/9/3 0:13,10538147000,236.4205,363.1835,38.0015
2020/9/3 0:13,10538147000,240.44,362.2415,35.296
2020/9/3 0:13,10538147000,239.307,356.244,36.685
2020/9/3 0:13,10538147000,248.217,369.7955,34.9165
2020/9/3 0:13,10538147000,250.003,355.6285,36.4025
2020/9/3 0:13,10538147000,240.0345,356.676,35.1085
2020/9/3 0:13,10538147000,222.6765,364.0065,36.501
2020/9/3 0:13,10538147000,247.5595,353.8405,35.777
2020/9/3 0:13,10538147000,228.7325,361.7605,38.133
2020/9/3 0:13,10538147000,227.3035,369.866,38.086
2020/9/3 0:13,10538147000,236.0285,360.069,37.6995
2020/9/3 0:13,10538147000,238.649,359.9765,35.5605
2020/9/3 0:13,10538147000,246.786,370.1325,34.732
2020/9/3 0:13,10538147000,222.617,354.844,35.002
2020/9/3 0:13,10538147000,233.6405,360.9745,37.3705
2020/9/3 0:13,10538147000,228.4005,357.9345,35.936
2020/9/3 0:13,10538147000,249.643,363.3005,36.319
2020/9/3 0:13,10538147000,237.09,367.8515,37.182
2020/9/3 0:13,10538147000,250.8165,354.9145,38.366
2020/9/3 0:13,10538147000,249.0185,359.208,35.1965
2020/9/3 0:13,10538147000,223.4015,368.213,38.496
2020/9/3 0:13,10538147000,235.7825,356.201,37.4495
2020/9/3 0:13,10538147000,229.3655,359.5195,37.503
2020/9/3 0:13,10538147000,235.1575,368.7195,38.017
2020/9/3 0:13,10538147000,224.652,366.002,36.482
2020/9/3 0:13,10538147000,235.3515,357.334,36.2235
2020/9/3 0:13,10538147000,247.6135,356.428,37.437
2020/9/3 0:13,10538147000,250.879,366.695,36.812
2020/9/3 0:13,10538147000,242.069,357.768,36.69
2020/9/3 0:13,10538147000,226.5915,357.803,38.3925
2020/9/3 0:13,10538147000,231.117,356.773,37.158
2020/9/3 0:13,10538147000,223.391,364.0075,36.574
