sample_time,entid,yp,ts,el
2020/9/5 0:19,10538183200,433.2982151,517.8413803,25.1274368
2020/9/5 0:19,10538183200,414.899,493.5445,26.1335
2020/9/5 0:19,10538183200,401.4391375,517.6195968,25.60256826
2020/9/5 0:19,10538183200,424.7777437,493.0228179,26.57090509
2020/9/5 0:19,10538183200,411.4333631,499.0077122,25.48720773
2020/9/5 0:19,10538183200,408.0640685,497.5791763,27.9038506
2020/9/5 0:19,10538183200,422.4877441,501.7196916,26.11209669
2020/9/5 0:19,10538183200,412.0039326,500.6198092,25.9094052
2020/9/5 0:19,10538183200,430.3141396,508.6053985,24.9575546
2020/9/5 0:19,10538183200,418.7983118,499.558998,24.59654069
2020/9/5 0:19,10538183200,437.3172905,514.899992,27.60295748
2020/9/5 0:19,10538183200,433.4306997,506.7008151,24.32061382
2020/9/5 0:19,10538183200,432.1884369,522.2922853,26.98454909
2020/9/5 0:19,10538183200,435.5562043,520.1703284,25.03589234
2020/9/5 0:19,10538183200,406.7368973,495.0165594,26.32024152
2020/9/5 0:19,10538183200,407.764538,497.0388779,25.50769441
2020/9/5 0:19,10538183200,405.3979242,498.1869791,25.55545371
2020/9/5 0:19,10538183200,407.0938874,522.4126836,24.95001285
2020/9/5 0:19,10538183200,422.9655201,518.9203468,26.67883562
2020/9/5 0:19,10538183200,410.8895319,499.9965684,27.32217551
2020/9/5 0:19,10538183200,409.1600534,507.6799057,26.66277545
2020/9/5 0:19,10538183200,403.0658321,517.6217768,26.0266618
2020/9/5 0:19,10538183200,406.3350744,504.520385,27.22011285
2020/9/5 0:19,10538183200,433.7048775,516.1667459,25.82153642
2020/9/5 0:19,10538183200,405.1487583,501.0396132,27.74832678
2020/9/5 0:19,10538183200,405.3413316,491.9439093,27.91675422
2020/9/5 0:19,10538183200,408.8197133,503.7609965,24.22563655
2020/9/5 0:19,10538183200,437.01108,496.8436279,26.56101624
2020/9/5 0:19,10538183200,420.0221822,505.4249877,24.43823048
2020/9/5 0:19,10538183200,414.4147738,499.5708723,27.97218744
2020/9/5 0:19,10538183200,410.0254875,516.5402547,26.38344508
2020/9/5 0:19,10538183200,424.8053248,505.7344307,25.57774338
2020/9/5 0:19,10538183200,420.4538686,492.2244734,25.93875707
2020/9/5 0:19,10538183200,407.7642445,497.0491675,26.06102585
2020/9/5 0:19,10538183200,431.7148908,496.5575177,27.2176019
2020/9/5 0:19,10538183200,403.4563174,493.2742749,27.11780799
2020/9/5 0:19,10538183200,431.1562411,522.8707959,27.64959723
2020/9/5 0:19,10538183200,411.9328479,494.3692727,27.97527248
2020/9/5 0:19,10538183200,437.8304698,515.1422637,25.60908411
2020/9/5 0:19,10538183200,411.7149302,506.5413792,27.20753781
2020/9/5 0:19,10538183200,408.8659669,514.0065512,25.05261521
2020/9/5 0:19,10538183200,411.2149607,510.8691285,27.73867483
2020/9/5 0:19,10538183200,428.1033806,496.0230597,24.51508195
2020/9/5 0:19,10538183200,424.2733033,499.4786224,24.23945415
2020/9/5 0:19,10538183200,432.147285,512.429925,26.10928756
2020/9/5 0:19,10538183200,431.1989438,493.8759434,27.89879346
2020/9/5 0:19,10538183200,413.0744813,488.2915698,25.47705278
2020/9/5 0:19,10538183200,423.1910516,498.0158548,27.04217762
2020/9/5 0:19,10538183200,422.8687892,511.5117617,24.57111005
2020/9/5 0:19,10538183200,431.5961829,524.6412157,25.25480437
2020/9/5 0:19,10538183200,407.9318664,494.6259822,24.7502542
2020/9/5 0:19,10538183200,425.2531785,519.6565646,26.11974154
2020/9/5 0:19,10538183200,415.6281775,494.954857,27.64588108
2020/9/5 0:19,10538183200,434.585,519.2945,27.477
2020/9/5 0:19,10538183200,421.4113042,513.89199,24.33940207
2020/9/5 0:19,10538183200,436.2093936,497.0529792,27.82073236
2020/9/5 0:19,10538183200,422.1325299,496.5060783,24.65612964
2020/9/5 0:19,10538183200,425.6832993,511.8871074,27.35694077
2020/9/5 0:19,10538183200,417.2699336,519.6565023,25.73137604
2020/9/5 0:19,10538183200,425.4010791,520.5701522,25.6425205
2020/9/5 0:19,10538183200,421.9533681,512.9710772,24.5224115
2020/9/5 0:19,10538183200,406.3233958,504.5859843,26.16971042
2020/9/5 0:19,10538183200,411.5318617,504.6582665,24.81179762
2020/9/5 0:19,10538183200,422.9250456,520.9165199,25.4226505
2020/9/5 0:19,10538183200,415.3325825,499.6692878,26.94866864
2020/9/5 0:19,10538183200,414.5466943,520.010687,27.5931891
2020/9/5 0:19,10538183200,407.2934405,518.4324018,25.68205273
2020/9/5 0:19,10538183200,427.1936844,504.9857308,25.29899761
2020/9/5 0:19,10538183200,408.6394133,507.8532536,27.61429823
2020/9/5 0:19,10538183200,417.6710317,517.8212662,25.54238733
2020/9/5 0:19,10538183200,418.5432737,511.5227361,27.35931234
2020/9/5 0:19,10538183200,434.2343505,509.7370691,26.75885386
2020/9/5 0:19,10538183200,436.7928844,512.3992498,24.74728264
2020/9/5 0:19,10538183200,415.9795415,504.0003648,25.93355729
2020/9/5 0:19,10538183200,404.2429029,494.9525241,24.24083851
2020/9/5 0:19,10538183200,425.6349306,502.5079838,27.77747421
2020/9/5 0:19,10538183200,405.7271496,510.6714368,24.30606671
2020/9/5 0:19,10538183200,429.5503868,520.7361231,24.51509959
2020/9/5 0:19,10538183200,411.7687638,502.9150963,27.33335159
2020/9/5 0:19,10538183200,411.0650224,501.9507363,25.46736128
2020/9/5 0:19,10538183200,438.8297123,505.3575886,26.60804828
2020/9/5 0:19,10538183200,436.9720069,524.1068475,26.00946838
2020/9/5 0:19,10538183200,437.2708866,510.7077511,24.64246819
2020/9/5 0:19,10538183200,420.9981207,507.6112359,24.87815804
2020/9/5 0:19,10538183200,420.1173755,509.210604,25.20578306
2020/9/5 0:19,10538183200,410.8518347,503.2182458,26.55977203
2020/9/5 0:19,10538183200,409.1354966,499.6877825,27.131649
2020/9/5 0:19,10538183200,405.594168,487.3754061,25.65698188
2020/9/5 0:19,10538183200,437.6429238,519.4962771,24.21500161
2020/9/5 0:19,10538183200,436.0554578,519.5327383,27.15540613
2020/9/5 0:19,10538183200,438.0249054,520.1277141,25.78818236
2020/9/5 0:19,10538183200,426.4321719,500.0515932,25.81988168
2020/9/5 0:19,10538183200,427.8657296,502.3182533,26.11721632
2020/9/5 0:19,10538183200,421.5890898,517.7501649,26.70069571
2020/9/5 0:19,10538183200,401.7593488,490.0066872,25.831368
2020/9/5 0:19,10538183200,405.7389505,502.282242,26.68680891
2020/9/5 0:19,10538183200,412.7283518,505.5229349,26.20173722
2020/9/5 0:19,10538183200,420.920653,503.3482037,27.02117254
2020/9/5 0:19,10538183200,407.116,496.1295,24.712
2020/9/5 0:19,10538183200,424.2508374,503.0662659,26.56676127
2020/9/5 0:19,10538183200,402.3411401,497.6191341,27.26500366
2020/9/5 0:19,10538183200,401.2540643,512.6214483,25.76289165
2020/9/5 0:19,10538183200,401.3305503,501.4186099,24.5166547
2020/9/5 0:19,10538183200,406.2145115,496.132686,25.05543383
2020/9/5 0:19,10538183200,422.0376892,504.7232848,25.15296416
2020/9/5 0:19,10538183200,409.8419913,503.9670633,24.67384533
2020/9/5 0:19,10538183200,418.3145629,493.0625225,26.53216961
2020/9/5 0:19,10538183200,401.4093095,506.1103185,25.85081409
2020/9/5 0:19,10538183200,401.420069,519.1164534,26.04330663
2020/9/5 0:19,10538183200,438.4569117,490.3576981,25.19060834
2020/9/5 0:19,10538183200,409.0802575,491.901775,24.82675045
2020/9/5 0:19,10538183200,415.7441229,493.8435782,27.17910668
2020/9/5 0:19,10538183200,433.3000214,511.3069971,26.65277978
2020/9/5 0:19,10538183200,439.8895,497.7765,24.1825
2020/9/5 0:19,10538183200,404.8603915,511.6181257,25.94675021
2020/9/5 0:19,10538183200,438.9208274,513.4355468,24.9875833
2020/9/5 0:19,10538183200,413.6988858,487.3414393,26.71579722
2020/9/5 0:19,10538183200,431.0205,519.5135,27.319
2020/9/5 0:19,10538183200,408.609,501.625,24.542
2020/9/5 0:19,10538183200,419.739,489.0075,25.428
2020/9/5 0:19,10538183200,429.321702,519.5585983,27.06552738
2020/9/5 0:19,10538183200,417.3256178,496.1465339,26.54709301
2020/9/5 0:19,10538183200,432.0799252,502.4943414,27.27032069
2020/9/5 0:19,10538183200,410.4038899,494.2729435,24.20835211
2020/9/5 0:19,10538183200,401.2903312,492.3329643,26.36343239
2020/9/5 0:19,10538183200,415.9971459,503.3559918,27.74212502
2020/9/5 0:19,10538183200,428.0911278,497.0610603,26.85879776
2020/9/5 0:19,10538183200,427.0698975,497.3910992,25.64624975
2020/9/5 0:19,10538183200,427.0967195,490.6216192,26.02942825
2020/9/5 0:19,10538183200,415.487,505.825,26.691
2020/9/5 0:19,10538183200,419.0196075,507.3052123,25.00660604
2020/9/5 0:19,10538183200,403.1079052,495.3127805,26.58993237
2020/9/5 0:19,10538183200,412.9143947,490.2161717,27.34582563
2020/9/5 0:19,10538183200,406.7412434,516.8962328,26.01744425
2020/9/5 0:19,10538183200,438.0628255,507.7584835,25.54367961
2020/9/5 0:19,10538183200,401.4551811,502.2668695,26.54659237
2020/9/5 0:19,10538183200,425.6788289,517.0464899,24.90258504
2020/9/5 0:19,10538183200,411.9998887,502.8318754,25.80657207
2020/9/5 0:19,10538183200,436.1585,499.3685,25.715
2020/9/5 0:19,10538183200,431.177898,488.4327206,27.84695824
2020/9/5 0:19,10538183200,429.1695417,521.7156222,27.29723916
2020/9/5 0:19,10538183200,401.3397795,523.9297285,26.13808419
2020/9/5 0:19,10538183200,417.7816169,486.6297373,24.70702348
2020/9/5 0:19,10538183200,427.5936123,502.9749861,24.63227752
2020/9/5 0:19,10538183200,429.2485,519.953,26.7295
2020/9/5 0:19,10538183200,434.9825,488.545,26.238
2020/9/5 0:19,10538183200,435.304,494.418,25.397
2020/9/5 0:19,10538183200,435.6539951,512.5973304,27.49817002
2020/9/5 0:19,10538183200,425.901246,493.8284569,25.51938182
2020/9/5 0:19,10538183200,425.065233,513.9209623,25.10977072
2020/9/5 0:19,10538183200,402.2526373,521.4009334,26.80970015
2020/9/5 0:19,10538183200,423.8584841,490.8350298,27.74022348
2020/9/5 0:19,10538183200,412.6154966,489.6406689,27.8692817
2020/9/5 0:19,10538183200,427.2076996,496.151263,27.45629651
2020/9/5 0:19,10538183200,441.319,509.7905,26.647
2020/9/5 0:19,10538183200,427.1720935,507.4963736,26.39803804
2020/9/5 0:19,10538183200,402.5271925,504.4676265,25.43130109
2020/9/5 0:19,10538183200,414.3305791,489.4841367,26.68751242
2020/9/5 0:19,10538183200,437.4625119,503.6657918,26.47065229
2020/9/5 0:19,10538183200,424.4858639,488.5242278,26.79192326
2020/9/5 0:19,10538183200,413.3173141,518.064289,26.47398599
2020/9/5 0:19,10538183200,407.28,488.779,25.38
2020/9/5 0:19,10538183200,419.920278,494.7132615,26.12822381
2020/9/5 0:19,10538183200,409.7411557,503.4650135,25.78974031
2020/9/5 0:19,10538183200,425.3499403,498.5848512,27.85412914
2020/9/5 0:19,10538183200,403.6126855,514.6426588,26.26240603
2020/9/5 0:19,10538183200,417.0188807,500.9582019,24.60243941
2020/9/5 0:19,10538183200,418.557615,517.5668243,24.56367423
2020/9/5 0:19,10538183200,431.5457663,523.553514,24.52514585
2020/9/5 0:19,10538183200,431.4390964,524.5778111,26.40239657
2020/9/5 0:19,10538183200,434.0470657,518.3236752,24.81249121
2020/9/5 0:19,10538183200,401.2086119,505.1322868,24.99258442
2020/9/5 0:19,10538183200,415.476,503.5905,27.6825
2020/9/5 0:19,10538183200,420.3615,509.4235,27.7095
2020/9/5 0:19,10538183200,438.8745,508.393,26.216
2020/9/5 0:19,10538183200,404.2519507,514.5635055,25.59266578
2020/9/5 0:19,10538183200,431.5818513,502.9926723,26.79416861
2020/9/5 0:19,10538183200,418.9900204,489.670501,24.97249635
2020/9/5 0:19,10538183200,406.935,522.041,24.467
2020/9/5 0:19,10538183200,426.4410692,523.3519196,25.79175406
2020/9/5 0:19,10538183200,437.1760132,517.7499022,25.02043197
2020/9/5 0:19,10538183200,413.5968756,496.8064387,25.62925576
2020/9/5 0:19,10538183200,408.6873139,500.7011936,25.76633204
2020/9/5 0:19,10538183200,402.4976953,498.2331452,25.36656142
2020/9/5 0:19,10538183200,429.5817321,488.6717401,26.81528267
2020/9/5 0:19,10538183200,424.3335,497.234,26.81
2020/9/5 0:19,10538183200,417.6975,491.596,25.084
2020/9/5 0:19,10538183200,417.5737133,498.6653891,27.86450735
2020/9/5 0:19,10538183200,401.9088334,502.9868996,25.02387617
2020/9/5 0:19,10538183200,404.4098291,517.5972675,27.39377815
2020/9/5 0:19,10538183200,427.1190849,487.8077817,26.87067068
2020/9/5 0:19,10538183200,422.0941112,503.1362952,26.53980469
2020/9/5 0:19,10538183200,433.1779323,491.2136178,25.1246419
2020/9/5 0:19,10538183200,424.7236401,506.4457673,25.07780366
2020/9/5 0:19,10538183200,434.4354066,502.1502404,25.28973155
2020/9/5 0:19,10538183200,411.9879022,492.6469968,26.16551956
2020/9/5 0:19,10538183200,409.1031481,490.8663107,26.14063212
2020/9/5 0:19,10538183200,432.0106225,515.4603082,27.35978586
2020/9/5 0:19,10538183200,409.2012915,501.9023607,26.33792052
2020/9/5 0:19,10538183200,421.4431626,522.7935323,27.16227584
2020/9/5 0:19,10538183200,417.2493397,498.9921401,25.64412827
2020/9/5 0:19,10538183200,418.0893938,498.8620926,25.96796902
2020/9/5 0:19,10538183200,427.212938,523.2663078,26.766175
2020/9/5 0:19,10538183200,418.0767455,495.6813018,28.03749493
2020/9/5 0:19,10538183200,418.1652169,506.5631837,26.26248271
2020/9/5 0:19,10538183200,433.1235753,520.6983824,27.95209632
2020/9/5 0:19,10538183200,442.894,508.7465,25.1775
2020/9/5 0:19,10538183200,402.9448421,489.482519,24.98634525
2020/9/5 0:19,10538183200,412.2212862,508.0331685,25.97043627
2020/9/5 0:19,10538183200,433.442,502.671,27.4475
2020/9/5 0:19,10538183200,406.4152007,507.1926769,25.59376313
2020/9/5 0:19,10538183200,433.7192389,490.0204455,24.35231406
2020/9/5 0:19,10538183200,442.8175,510.204,26.5675
2020/9/5 0:19,10538183200,437.3670068,512.31703,27.91281767
